#,id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,emp_length,home_ownership,annual_inc,verification_status,issue_d,purpose,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,open_acc,pub_rec,revol_bal,revol_util,total_acc,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,repay_fail,loan_income_ratio,installment_income_ratio,int_rate_x_amount,Prob_Default,Decision,Real_Default
14896,692336,882995,10000.0,10000.0,10000.0,36 months,17.14,357.23,7 years,MORTGAGE,44000.0,Source Verified,mar-11,debt_consolidation,086xx,NJ,23.67,1.0,Dec-97,1.0,19.0,5.0,0.0,7597.0,89.40%,27.0,11395.33434,11395.33,10000.0,1395.33,feb-12,7830.03,,jun-16,0,0.22727272727272727,0.09742636363636364,171400.0,1.9643429758891934e-05,Approve,0
11985,576386,741269,3200.0,3200.0,3200.0,36 months,17.93,115.58,5 years,RENT,15600.0,Verified,sept-10,debt_consolidation,207xx,MD,11.85,0.0,Dec-06,0.0,,2.0,0.0,0.0,,5.0,937.45,937.45,569.79,352.7,may-11,115.58,,jun-16,1,0.20512820512820512,0.08890769230769231,57376.0,0.9999203503031584,Reject,1
18719,784746,987992,7125.0,7125.0,7100.0,60 months,18.39,182.45,< 1 year,RENT,27300.0,Verified,jun-11,debt_consolidation,606xx,IL,21.41,0.0,jul-06,3.0,,5.0,0.0,2843.0,55.70%,5.0,10396.64999,10360.17,7125.0,3271.65,oct-14,3464.34,,jun-16,0,0.260989010989011,0.08019780219780219,131028.75,0.0008865476324853206,Approve,0
15089,1062330,1294396,11000.0,11000.0,11000.0,36 months,7.9,344.2,4 years,MORTGAGE,80000.0,Not Verified,Dec-11,credit_card,856xx,AZ,4.74,0.0,Dec-99,0.0,,8.0,0.0,7690.0,77.70%,15.0,3094.2,3094.2,2508.54,585.66,sept-12,344.2,,jun-16,1,0.1375,0.051629999999999995,86900.0,0.9999864531778636,Reject,1
29639,486412,619890,10000.0,10000.0,9900.0,36 months,7.51,311.1,1 year,RENT,100000.0,Verified,feb-10,other,606xx,IL,5.59,0.0,Dec-95,0.0,,6.0,0.0,46148.0,78.40%,18.0,10944.37325,10834.92,10000.0,944.37,nov-11,5047.19,,jun-16,0,0.1,0.037332000000000004,75100.0,4.4687161147742905e-06,Approve,0
6726,965782,1186412,21600.0,21600.0,21592.99773,36 months,7.9,675.87,10+ years,RENT,112140.0,Source Verified,oct-11,debt_consolidation,891xx,NV,5.72,0.0,jun-95,2.0,,12.0,0.0,12696.0,30%,33.0,24331.2992,24322.72,21600.0,2731.3,oct-14,681.9,,oct-14,0,0.1926163723916533,0.07232423756019261,170640.0,0.0004241116724988206,Approve,0
23577,1055566,1287125,5000.0,5000.0,5000.0,36 months,7.51,155.56,,RENT,84855.0,Verified,Dec-11,other,208xx,MD,14.14,0.0,sept-88,2.0,74.0,13.0,0.0,7295.0,20.50%,18.0,3092.94,3092.94,2492.53,456.55,jul-13,155.56,,Jan-14,1,0.05892404690354133,0.021998939367155735,37550.0,0.999901093591317,Reject,1
3002,582560,748657,2500.0,2500.0,2500.0,36 months,7.14,77.36,2 years,RENT,39400.0,Verified,sept-10,other,337xx,FL,17.21,0.0,Jan-01,0.0,,11.0,0.0,0.0,0%,24.0,2784.955428,2784.96,2500.0,284.96,oct-13,84.63,,oct-13,0,0.06345177664974619,0.023561421319796952,17850.0,0.0002880566759925203,Approve,0
34274,493219,630915,4000.0,4000.0,4000.0,36 months,13.11,134.98,2 years,RENT,14400.0,Not Verified,mar-10,debt_consolidation,857xx,AZ,5.5,0.0,Jan-07,0.0,,6.0,0.0,2482.0,55.20%,8.0,4390.679866,4390.68,4000.0,390.68,Jan-11,3178.07,,jun-11,0,0.2777777777777778,0.11248333333333331,52440.0,5.891502466931867e-05,Approve,0
3575,661467,845945,20000.0,20000.0,19400.0,36 months,12.68,670.81,7 years,OWN,100000.0,Verified,Jan-11,small_business,945xx,CA,12.96,0.0,Dec-94,2.0,,14.0,0.0,13740.0,31.10%,39.0,23140.69007,22446.47,20000.0,3140.69,may-13,2724.55,,jun-16,0,0.2,0.08049719999999999,253600.0,0.00027183009445014023,Approve,0
10188,860188,1073025,15000.0,15000.0,14750.0,60 months,10.59,323.08,4 years,RENT,50000.0,Source Verified,sept-11,major_purchase,841xx,UT,12.86,0.0,jul-00,0.0,,9.0,0.0,1900.0,11%,14.0,19025.06002,18707.98,15000.0,4025.06,may-15,5166.58,,may-15,0,0.3,0.0775392,158850.0,0.00017485442155460609,Approve,0
13645,437890,525963,4800.0,4800.0,4775.0,36 months,8.59,151.73,10+ years,MORTGAGE,52000.0,Not Verified,sept-09,other,446xx,OH,4.41,0.0,Apr-95,2.0,78.0,7.0,0.0,115.0,0.50%,20.0,5462.320557,5433.87,4800.0,662.32,sept-12,154.19,,sept-12,0,0.09230769230769231,0.03501461538461538,41232.0,9.181960495763497e-06,Approve,0
34786,1010915,1237960,15600.0,15600.0,15600.0,36 months,19.42,575.16,10+ years,MORTGAGE,148112.0,Source Verified,nov-11,home_improvement,094xx,NY,6.42,0.0,feb-79,2.0,26.0,24.0,0.0,30824.0,90.40%,41.0,19279.61,19279.61,13869.66,5128.17,sept-14,575.16,,feb-15,1,0.10532569947067084,0.046599330236577724,302952.0,0.9999837354413155,Reject,1
13280,986723,1208707,4000.0,4000.0,4000.0,36 months,11.71,132.31,2 years,RENT,150000.0,Verified,oct-11,other,850xx,AZ,4.34,0.0,jul-85,0.0,,5.0,0.0,1730.0,96.10%,5.0,1746.77,1746.77,1179.25,405.59,nov-12,132.31,,mar-13,1,0.02666666666666667,0.0105848,46840.0,0.9999815859923926,Reject,1
20511,1046969,1277832,11000.0,11000.0,10750.0,60 months,13.49,253.06,10+ years,MORTGAGE,129000.0,Verified,Dec-11,debt_consolidation,927xx,CA,10.94,0.0,nov-97,0.0,80.0,10.0,0.0,1735.0,24.10%,31.0,15121.77002,14778.09,11000.0,4121.77,jun-16,1962.65,,jun-16,0,0.08527131782945736,0.023540465116279073,148390.0,0.005623380043377496,Approve,0
5439,686899,876789,13250.0,13250.0,13250.0,60 months,18.99,343.64,3 years,MORTGAGE,140000.0,Verified,mar-11,debt_consolidation,916xx,CA,19.95,4.0,oct-86,1.0,6.0,12.0,0.0,7145.0,54.50%,57.0,18199.73981,18199.74,13250.0,4949.74,jul-13,8955.91,,Aug-14,0,0.09464285714285714,0.029454857142857144,251617.49999999997,7.711431307417996e-06,Approve,0
29409,460505,519281,20000.0,20000.0,19887.26878,36 months,15.31,696.31,2 years,RENT,120000.0,Not Verified,nov-09,debt_consolidation,606xx,IL,9.1,0.0,sept-96,0.0,,9.0,0.0,20249.0,93.30%,19.0,25102.55468,24930.23,20000.0,5067.74,Dec-12,705.08,,Dec-15,0,0.16666666666666666,0.069631,306200.0,5.0460568105828806e-05,Approve,0
7592,483328,615021,9800.0,9800.0,9775.0,36 months,15.7,343.11,7 years,RENT,90000.0,Not Verified,feb-10,home_improvement,085xx,NJ,4.93,0.0,may-05,1.0,32.0,6.0,0.0,3221.0,27.30%,8.0,11236.98386,11208.32,9800.0,1436.98,mar-11,7128.7,,Apr-11,0,0.10888888888888888,0.045748,153860.0,3.3557902484439985e-06,Approve,0
20398,381989,410927,3000.0,3000.0,2934.89221,36 months,14.11,102.69,8 years,MORTGAGE,75000.0,Source Verified,mar-09,home_improvement,752xx,TX,21.01,1.0,may-92,1.0,22.0,16.0,0.0,10025.0,57.80%,48.0,3696.683737,3614.58,3000.0,696.69,mar-12,110.63,,jun-16,0,0.04,0.0164304,42330.0,0.00013878337341348027,Approve,0
14062,574251,738727,15000.0,15000.0,14875.0,36 months,11.12,491.94,6 years,RENT,60000.0,Source Verified,sept-10,debt_consolidation,151xx,PA,10.52,0.0,jul-00,0.0,75.0,16.0,0.0,15794.0,66.10%,30.0,17313.29266,17169.02,15000.0,2313.29,Aug-12,6543.15,,may-13,0,0.25,0.09838799999999999,166800.0,8.09511810929698e-06,Approve,0
14028,546282,704455,4200.0,4200.0,4200.0,36 months,14.72,145.02,3 years,RENT,28800.0,Source Verified,jul-10,debt_consolidation,212xx,MD,18.17,0.0,mar-07,0.0,,5.0,0.0,1563.0,74.40%,5.0,2981.93,2981.93,2098.73,795.3,Apr-12,145.02,,Aug-12,1,0.14583333333333334,0.060425000000000006,61824.0,0.99965299187585,Reject,1
1239,683251,872552,15000.0,15000.0,15000.0,36 months,13.06,505.85,10+ years,MORTGAGE,45000.0,Not Verified,feb-11,house,336xx,FL,22.69,0.0,jun-98,0.0,73.0,12.0,0.0,21016.0,61.50%,32.0,18210.28849,18210.29,15000.0,3210.29,mar-14,519.3,,oct-14,0,0.3333333333333333,0.13489333333333334,195900.0,0.00018727877492446588,Approve,0
1296,780490,983274,6000.0,6000.0,6000.0,36 months,11.14,196.84,10+ years,MORTGAGE,99780.0,Source Verified,jun-11,vacation,064xx,CT,18.63,0.0,Apr-86,1.0,,17.0,0.0,14333.0,69.90%,36.0,7085.829101,7085.83,6000.0,1085.83,jun-14,197.49,,jun-14,0,0.06013229104028864,0.02367288033674083,66840.0,0.0017326611242327666,Approve,0
11804,753279,952932,7200.0,7200.0,7200.0,60 months,13.49,165.64,3 years,RENT,127500.0,Not Verified,may-11,other,914xx,CA,12.36,0.0,Aug-99,2.0,41.0,7.0,0.0,34.0,0.50%,24.0,8036.26654,8036.27,7200.0,836.27,Apr-12,6385.01,,jun-16,0,0.05647058823529412,0.015589647058823528,97128.0,0.00014851633888425113,Approve,0
19067,486902,620593,10000.0,10000.0,8775.0,36 months,7.51,311.1,4 years,RENT,58608.0,Verified,Apr-10,home_improvement,981xx,WA,0.94,0.0,nov-99,0.0,,5.0,0.0,1562.0,6.50%,24.0,10404.92636,9130.33,10000.0,404.93,Dec-10,8546.27,,Dec-10,0,0.17062517062517063,0.06369778869778871,75100.0,6.5900098564737995e-06,Approve,0
33421,977204,1103062,20000.0,20000.0,19975.0,60 months,11.71,441.97,,OWN,40000.0,Source Verified,oct-11,debt_consolidation,604xx,IL,18.33,0.0,sept-76,0.0,,7.0,0.0,2376.0,3.60%,23.0,20195.7475,20170.5,20000.0,195.75,nov-11,20196.4,,nov-11,0,0.5,0.13259100000000001,234200.00000000003,1.7199731975944015e-05,Approve,0
27583,255888,255790,5275.0,5275.0,3225.0,36 months,10.39,171.18,3 years,RENT,45000.0,Not Verified,feb-08,debt_consolidation,278xx,NC,20.69,0.0,Dec-00,0.0,0.0,11.0,0.0,5500.0,28.20%,22.0,6117.122634,3739.85,5275.0,842.12,Aug-10,458.47,,sept-10,0,0.11722222222222223,0.045647999999999994,54807.25,4.9706641777589325e-05,Approve,0
37429,953231,1173982,30000.0,30000.0,30000.0,36 months,12.69,1006.35,10+ years,MORTGAGE,65000.0,Verified,oct-11,credit_card,958xx,CA,9.58,0.0,Dec-91,1.0,,11.0,0.0,20453.0,59.50%,27.0,36228.37997,36228.38,30000.0,6228.38,oct-14,1050.76,,jun-16,0,0.46153846153846156,0.18578769230769232,380700.0,0.00030280109415233697,Approve,0
22262,488669,623309,12500.0,12500.0,12500.0,36 months,17.56,449.15,2 years,MORTGAGE,96000.0,Verified,feb-10,credit_card,801xx,CO,7.33,0.0,nov-01,8.0,67.0,6.0,0.0,14771.0,75.70%,15.0,14556.99203,14556.99,12500.0,2056.99,Apr-11,9181.89,may-11,Apr-11,0,0.13020833333333334,0.05614374999999999,219499.99999999997,8.937510575086683e-06,Approve,0
22603,597609,767070,25000.0,17900.0,17871.47582,60 months,11.86,396.92,10+ years,MORTGAGE,102200.0,Verified,oct-10,debt_consolidation,323xx,FL,23.68,0.0,Aug-81,1.0,,11.0,0.0,28610.0,54.20%,35.0,22733.57288,22695.77,17900.0,4833.57,nov-13,8878.22,,nov-13,0,0.2446183953033268,0.046605088062622306,296500.0,0.00014020699744584993,Approve,0
26391,737101,934204,16000.0,16000.0,15745.72987,60 months,11.11,348.76,< 1 year,RENT,35500.0,Source Verified,Apr-11,debt_consolidation,648xx,MO,9.9,0.0,nov-98,2.0,,6.0,0.0,8943.0,31.70%,20.0,19883.77321,19447.85,16000.0,3883.77,mar-14,8390.59,,sept-14,0,0.4507042253521127,0.11789070422535211,177760.0,6.18607489434739e-05,Approve,0
8001,381301,409339,7200.0,7200.0,6506.620767,36 months,18.53,262.21,1 year,MORTGAGE,83000.0,Verified,mar-09,home_improvement,660xx,KS,4.41,0.0,may-92,0.0,29.0,3.0,0.0,12513.0,99.30%,28.0,9439.651282,8451.09,7200.0,2239.65,mar-12,266.95,,jun-16,0,0.08674698795180723,0.03790987951807228,133416.0,0.00017944868164983352,Approve,0
6584,563701,725353,25000.0,25000.0,24325.0,36 months,13.98,854.2,7 years,MORTGAGE,87500.0,Source Verified,Aug-10,home_improvement,193xx,PA,4.47,0.0,feb-99,7.0,,7.0,0.0,6274.0,27.90%,27.0,30894.05397,30059.91,25000.0,5772.12,Aug-13,1790.65,,jun-16,0,0.2857142857142857,0.11714742857142858,349500.0,2.720561553248036e-05,Approve,0
35546,529313,684513,10000.0,10000.0,9879.752107,60 months,13.61,230.67,6 years,RENT,30000.0,Source Verified,jun-10,major_purchase,079xx,NJ,16.84,0.0,feb-06,3.0,,10.0,0.0,543.0,4%,16.0,7254.1,7063.18,4150.75,2750.15,Jan-13,230.67,,may-13,1,0.3333333333333333,0.092268,136100.0,0.9999677860420779,Reject,1
32400,576129,740959,20000.0,20000.0,19739.93189,60 months,19.41,523.34,10+ years,RENT,115000.0,Verified,sept-10,debt_consolidation,031xx,NH,10.11,0.0,oct-92,3.0,37.0,5.0,0.0,5271.0,75.30%,25.0,29351.00132,28787.12,20000.0,9351.0,oct-13,10540.42,,oct-13,0,0.17391304347826086,0.054609391304347825,388200.0,0.00011789530256504776,Approve,0
11888,1039243,1269182,19125.0,19125.0,19125.0,60 months,15.27,457.7,< 1 year,RENT,54000.0,Source Verified,Dec-11,debt_consolidation,133xx,NY,23.18,0.0,Apr-01,1.0,,13.0,0.0,14850.0,56.20%,34.0,23248.03715,23248.04,19125.0,4123.04,jul-13,15021.13,,may-14,0,0.3541666666666667,0.1017111111111111,292038.75,0.00016014328831301383,Approve,0
13006,591400,759599,5500.0,5500.0,5475.0,36 months,5.79,166.8,1 year,RENT,21000.0,Verified,nov-10,other,242xx,VA,13.77,0.0,Dec-88,2.0,,9.0,0.0,11805.0,33.40%,32.0,6004.806363,5977.51,5500.0,504.81,Dec-13,187.87,,Dec-13,0,0.2619047619047619,0.09531428571428573,31845.0,3.3575502437839065e-05,Approve,0
12190,839247,1049406,14000.0,14000.0,13750.0,36 months,11.49,461.6,3 years,RENT,105000.0,Verified,Aug-11,credit_card,853xx,AZ,6.18,0.0,feb-93,0.0,31.0,10.0,0.0,16206.0,79.80%,27.0,16617.49357,16320.75,14000.0,2617.49,Aug-14,483.57,,Aug-14,0,0.13333333333333333,0.05275428571428572,160860.0,3.825808022309849e-05,Approve,0
33779,620840,795700,5000.0,5000.0,5000.0,36 months,5.42,150.8,< 1 year,OWN,40000.0,Not Verified,nov-10,other,200xx,DC,23.37,0.0,Dec-00,0.0,,7.0,0.0,4887.0,21.90%,12.0,5405.131951,5405.13,5000.0,405.13,Apr-13,1341.51,,Apr-13,0,0.125,0.04524,27100.0,2.9915925575846196e-05,Approve,0
18841,597681,767154,18000.0,15400.0,15250.0,60 months,11.86,341.48,8 years,RENT,52000.0,Verified,oct-10,debt_consolidation,875xx,NM,24.72,0.0,Dec-93,0.0,45.0,11.0,0.0,13051.0,38%,25.0,17972.62376,17797.57,15400.0,2555.55,jun-12,12183.76,,jun-12,0,0.34615384615384615,0.07880307692307693,213480.0,1.8868937487226636e-05,Approve,0
5694,769763,971274,12800.0,12800.0,12800.0,60 months,11.49,281.45,5 years,MORTGAGE,40000.0,Not Verified,jun-11,home_improvement,273xx,NC,20.04,0.0,may-00,0.0,,13.0,0.0,24723.0,51.40%,27.0,1968.77,1968.77,1133.96,817.71,Jan-12,281.45,,jun-16,1,0.32,0.084435,147072.0,0.9999946691947427,Reject,1
11405,1012332,1239453,35000.0,35000.0,34922.8295,60 months,14.27,819.3,< 1 year,RENT,121000.0,Verified,Dec-11,other,941xx,CA,1.99,0.0,oct-05,3.0,,10.0,0.0,10994.0,40.10%,15.0,47757.29997,47636.43,35000.0,12757.3,jun-15,14176.12,,jun-15,0,0.2892561983471074,0.08125289256198345,499450.0,8.761434520716718e-06,Approve,0
22546,999914,1225513,10600.0,10600.0,10600.0,36 months,15.96,372.46,7 years,MORTGAGE,47000.0,Source Verified,oct-11,debt_consolidation,660xx,KS,16.03,0.0,Aug-03,1.0,42.0,12.0,0.0,14713.0,54.70%,28.0,12856.98624,12856.99,10600.0,2256.99,Aug-13,5417.62,,Apr-16,0,0.225531914893617,0.09509617021276595,169176.0,0.0006657540270237793,Approve,0
27069,838798,1048915,4000.0,4000.0,4000.0,36 months,11.49,131.89,< 1 year,RENT,33600.0,Source Verified,Aug-11,renewable_energy,980xx,WA,12.21,0.0,jun-93,0.0,81.0,8.0,0.0,857.0,94.20%,15.0,4704.334745,4704.33,4000.0,704.33,Dec-13,1155.14,,jun-16,0,0.11904761904761904,0.047103571428571425,45960.0,0.0003026825144492885,Approve,0
7017,829076,1038158,15000.0,15000.0,14950.0,60 months,11.99,333.6,4 years,MORTGAGE,60000.0,Verified,jul-11,other,021xx,MA,9.08,0.0,oct-01,1.0,,6.0,0.0,10697.0,43.10%,17.0,19852.78001,19786.6,15000.0,4852.78,oct-15,3519.98,,may-16,0,0.25,0.06672,179850.0,0.00023110564011004763,Approve,0
31026,872487,1086686,20000.0,14425.0,13325.0,60 months,10.99,313.57,3 years,MORTGAGE,162000.0,Verified,sept-11,debt_consolidation,928xx,CA,8.64,0.0,may-95,0.0,,6.0,0.0,8403.0,57.60%,39.0,18775.65004,17343.88,14425.0,4350.65,Apr-16,1842.87,,Apr-16,0,0.12345679012345678,0.02322740740740741,219800.0,0.000796328236006033,Approve,0
7563,591316,759504,12500.0,12500.0,12475.0,60 months,16.82,309.45,10+ years,MORTGAGE,69996.0,Source Verified,oct-10,major_purchase,850xx,AZ,2.57,1.0,feb-97,0.0,5.0,3.0,0.0,6333.0,76.30%,14.0,13686.01838,13658.65,12500.0,1186.02,may-11,11835.54,,oct-14,0,0.17858163323618492,0.05305160294873992,210250.0,2.1838107683929753e-05,Approve,0
5718,472213,596214,20800.0,20800.0,20775.0,36 months,11.48,685.75,10+ years,OWN,140000.0,Not Verified,Dec-09,home_improvement,950xx,CA,21.77,0.0,jun-98,1.0,,6.0,0.0,682.0,3.30%,15.0,20999.16,20973.92,20800.0,199.16,feb-10,20999.81,,mar-12,0,0.14857142857142858,0.05877857142857143,238784.0,1.2062511267717276e-07,Approve,0
24112,1033590,1263161,12600.0,12600.0,12600.0,60 months,16.77,311.59,2 years,RENT,41000.0,Not Verified,Dec-11,debt_consolidation,990xx,WA,20.22,1.0,Dec-03,1.0,18.0,9.0,0.0,11807.0,78.70%,11.0,15317.38199,15317.38,12600.0,2717.38,may-13,10342.82,,may-13,0,0.3073170731707317,0.09119707317073171,211302.0,0.0001348632437732968,Approve,0
24807,267516,267218,25000.0,25000.0,4499.999736,36 months,16.08,879.92,< 1 year,OWN,45000.0,Not Verified,mar-08,major_purchase,128xx,NY,6.4,3.0,Jan-94,0.0,20.0,8.0,0.0,12704.0,54.10%,12.0,16457.82,2948.35,10313.8,4626.48,Aug-09,879.92,,jun-16,1,0.5555555555555556,0.23464533333333332,401999.99999999994,0.9999869516483094,Reject,1
9058,390078,424810,6000.0,6000.0,5975.0,36 months,14.96,207.87,7 years,RENT,73500.0,Not Verified,oct-09,car,774xx,TX,18.43,0.0,Aug-94,0.0,,12.0,0.0,14417.0,82.90%,26.0,7371.844231,7341.13,6000.0,1371.84,Jan-12,1974.29,,jun-16,0,0.08163265306122448,0.03393795918367347,89760.0,7.705289331506808e-05,Approve,0
8605,765508,966405,4400.0,4400.0,4400.0,36 months,11.99,146.13,10+ years,RENT,52256.0,Source Verified,may-11,debt_consolidation,920xx,CA,5.4,0.0,sept-05,0.0,49.0,3.0,0.0,260.0,14.40%,5.0,5183.450831,5183.45,4400.0,783.45,Aug-13,1531.6,,Aug-13,0,0.08420085731781997,0.033557103490508264,52756.0,0.00021531600611570395,Approve,0
5317,522204,675463,9600.0,9600.0,9496.46176,60 months,16.32,235.09,2 years,RENT,59451.0,Verified,may-10,debt_consolidation,201xx,VA,15.2,0.0,Aug-05,0.0,,7.0,0.0,8522.0,52.90%,8.0,12015.8591,11801.76,9600.0,2415.86,mar-12,7322.26,,jun-16,0,0.16147751930160972,0.04745218751576929,156672.0,0.0002196503499298891,Approve,0
24880,574856,739493,9500.0,9500.0,9400.0,36 months,7.51,295.56,4 years,RENT,61000.0,Not Verified,sept-10,debt_consolidation,982xx,WA,16.82,0.0,sept-03,0.0,,8.0,0.0,2752.0,17.80%,15.0,10439.33074,10329.44,9500.0,939.33,oct-12,753.19,,Apr-16,0,0.1557377049180328,0.058142950819672135,71345.0,6.594922428698104e-05,Approve,0
18278,451129,555552,15000.0,15000.0,15000.0,36 months,11.14,492.06,8 years,MORTGAGE,101500.0,Not Verified,oct-09,credit_card,923xx,CA,15.93,0.0,Aug-92,2.0,,10.0,0.0,0.0,0%,35.0,17714.59544,17714.6,15000.0,2714.6,nov-12,495.82,,oct-12,0,0.1477832512315271,0.05817458128078818,167100.0,2.081386083211769e-05,Approve,0
27529,972514,1194479,6000.0,6000.0,6000.0,36 months,9.91,193.35,< 1 year,MORTGAGE,112000.0,Verified,oct-11,credit_card,624xx,IL,24.92,0.0,oct-01,2.0,,15.0,0.0,17815.0,73.60%,37.0,6959.003722,6959.0,6000.0,959.0,sept-14,395.6,,sept-14,0,0.05357142857142857,0.020716071428571427,59460.0,0.0004199557429931103,Approve,0
35714,817187,1024984,19200.0,12550.0,12300.0,60 months,11.49,275.95,10+ years,MORTGAGE,33000.0,Not Verified,jul-11,debt_consolidation,890xx,NV,10.62,0.0,mar-02,0.0,,4.0,0.0,13531.0,53.10%,9.0,15302.31488,14997.49,12550.0,2752.31,Dec-13,7882.69,,nov-13,0,0.5818181818181818,0.10034545454545453,220608.0,0.00044807507385471475,Approve,0
32759,492606,630040,12800.0,12800.0,11725.0,36 months,7.88,400.39,2 years,OWN,63000.0,Not Verified,mar-10,credit_card,084xx,NJ,5.39,0.0,sept-87,0.0,,12.0,0.0,16213.0,27.20%,19.0,14414.6771,13204.07,12800.0,1614.68,mar-13,415.68,,mar-13,0,0.20317460317460317,0.0762647619047619,100864.0,2.2661302195529544e-05,Approve,0
17101,838790,1048907,5000.0,5000.0,5000.0,36 months,13.49,169.66,3 years,RENT,33600.0,Source Verified,Aug-11,major_purchase,893xx,NV,19.75,0.0,Jan-08,2.0,,6.0,0.0,470.0,8.50%,9.0,5627.010116,5627.01,5000.0,627.01,oct-12,3599.52,,sept-12,0,0.1488095238095238,0.06059285714285714,67450.0,6.541200685668395e-05,Approve,0
20725,747987,946990,15000.0,15000.0,15000.0,36 months,5.99,456.27,10+ years,MORTGAGE,52800.0,Not Verified,may-11,debt_consolidation,275xx,NC,12.73,0.0,feb-90,0.0,,10.0,0.0,7872.0,23%,32.0,16325.56573,16325.57,15000.0,1325.57,Aug-13,4466.72,,sept-13,0,0.2840909090909091,0.10369772727272727,89850.0,1.1453553987747796e-05,Approve,0
6257,571241,734816,12000.0,12000.0,11875.0,36 months,11.12,393.55,5 years,RENT,140000.0,Verified,Aug-10,credit_card,070xx,NJ,6.98,0.0,nov-98,2.0,,4.0,0.0,10734.0,75.10%,19.0,12991.30285,12855.98,12000.0,991.3,jul-11,9461.82,,jul-11,0,0.08571428571428572,0.03373285714285715,133440.0,9.936685560711975e-07,Approve,0
34699,531626,687278,8000.0,8000.0,8000.0,60 months,17.19,199.64,1 year,RENT,35000.0,Not Verified,jun-10,debt_consolidation,087xx,NJ,22.05,0.0,may-97,1.0,,14.0,2.0,6533.0,84.80%,20.0,11978.29,11978.29,8000.0,3978.29,jul-15,211.82,,jun-15,0,0.22857142857142856,0.068448,137520.0,4.606289189200202e-05,Approve,0
7198,446340,545773,5600.0,5600.0,5558.003863,36 months,15.65,195.93,1 year,MORTGAGE,130000.0,Not Verified,oct-09,debt_consolidation,750xx,TX,6.94,0.0,Dec-89,0.0,37.0,5.0,0.0,9044.0,93.20%,12.0,7053.114527,6998.08,5600.0,1453.12,oct-12,210.32,,feb-13,0,0.043076923076923075,0.018085846153846154,87640.0,3.5216424745586674e-05,Approve,0
8369,885675,1101389,35000.0,27400.0,27206.59897,60 months,11.71,605.5,3 years,MORTGAGE,100000.0,Source Verified,sept-11,small_business,342xx,FL,5.15,0.0,nov-97,0.0,,9.0,0.0,692.0,1.60%,24.0,36252.15004,35920.75,27400.0,8852.15,may-16,3555.15,,may-16,0,0.35,0.07266,409850.00000000006,0.0006112135814958697,Approve,0
37325,538731,695730,1600.0,1600.0,1600.0,36 months,13.98,54.67,4 years,RENT,48000.0,Not Verified,jul-10,moving,333xx,FL,17.63,0.0,feb-01,0.0,,7.0,0.0,4499.0,75%,17.0,1968.2251,1968.23,1600.0,368.23,jul-13,58.57,,jul-13,0,0.03333333333333333,0.013667499999999999,22368.0,0.0003796149833158387,Approve,0
6317,769691,971186,2500.0,2500.0,2500.0,36 months,5.99,76.05,10+ years,MORTGAGE,93132.0,Not Verified,jun-11,major_purchase,612xx,IL,5.71,0.0,Jan-98,1.0,,5.0,0.0,2682.0,6.80%,20.0,2737.545007,2737.55,2500.0,237.55,jun-14,76.66,,jun-14,0,0.02684361980844393,0.00979899497487437,14975.0,4.952272261859735e-05,Approve,0
32523,385375,416991,1200.0,1200.0,1200.0,36 months,12.21,39.98,2 years,RENT,31200.0,Not Verified,mar-09,educational,945xx,CA,4.54,0.0,nov-02,0.0,36.0,6.0,0.0,2317.0,27.30%,17.0,1224.29,1224.29,1200.0,24.29,jun-09,1184.41,,may-15,0,0.038461538461538464,0.015376923076923076,14652.000000000002,0.00015724069929370555,Approve,0
22222,844956,1056075,4100.0,4100.0,4100.0,60 months,22.11,113.5,2 years,RENT,150000.0,Source Verified,Aug-11,wedding,223xx,VA,8.88,0.0,nov-96,3.0,49.0,16.0,0.0,17924.0,54.10%,29.0,6576.1,6576.1,3876.69,2699.41,jun-16,113.5,jul-16,jun-16,0,0.027333333333333334,0.00908,90651.0,0.02221400266086641,Approve,0
8365,456565,567057,4800.0,4800.0,4760.944462,36 months,17.74,172.91,2 years,RENT,14000.0,Not Verified,nov-09,debt_consolidation,483xx,MI,9.51,0.0,Aug-05,4.0,,2.0,0.0,0.0,,3.0,6224.431108,6170.41,4800.0,1424.43,nov-12,175.76,Dec-12,nov-12,0,0.34285714285714286,0.14820857142857144,85151.99999999999,0.00042281377811134675,Approve,0
3579,712561,905685,1500.0,1500.0,1500.0,36 months,10.0,48.41,5 years,RENT,36000.0,Not Verified,mar-11,other,914xx,CA,22.3,0.0,may-00,1.0,54.0,7.0,0.0,9528.0,46.60%,18.0,1742.374805,1742.37,1500.0,242.37,Apr-14,53.25,,Apr-16,0,0.041666666666666664,0.016136666666666667,15000.0,5.0432030662641535e-05,Approve,0
11950,472791,597066,18000.0,18000.0,17419.72044,36 months,12.87,605.4,3 years,MORTGAGE,45000.0,Verified,Jan-10,debt_consolidation,362xx,AL,21.09,0.0,Aug-97,0.0,26.0,14.0,0.0,12076.0,39.70%,19.0,21795.65994,21046.59,17999.99,3795.67,Jan-13,620.56,,feb-13,0,0.4,0.16143999999999997,231660.0,1.9638642916668634e-05,Approve,0
